TimeStamp, Channel, Quality, Alpha, Low_beta, High_beta, Gamma, Theta
09.00.53.592, IED_AF3, 4, 12.841691, 10.719946, 7.012453, 1.975178, 5.591817 
09.00.53.592, IED_F7, 4, 2.085867, 1.833965, 0.417374, 0.329521, 2.010977 
09.00.53.593, IED_F3, 4, 1.167405, 0.805324, 0.171105, 0.124880, 0.653518 
09.00.53.593, IED_FC5, 4, 1.422023, 1.468983, 0.682329, 0.295630, 1.343701 
09.00.53.594, IED_T7, 4, 0.630356, 0.760564, 0.425184, 0.447378, 0.883152 
09.00.53.594, IED_P7, 4, 0.556408, 0.724850, 0.458742, 0.410079, 0.494667 
09.00.53.595, IED_Pz, 4, 0.672574, 0.859579, 0.555147, 0.818482, 0.481479 
09.00.53.595, IED_O1, 4, 0.672574, 0.859579, 0.555147, 0.818482, 0.481479 
09.00.53.596, IED_O2, 4, 1.220364, 0.971633, 1.548767, 1.143506, 0.808280 
09.00.53.596, IED_P8, 4, 1.550750, 0.401287, 1.369800, 0.535970, 0.823445 
09.00.53.597, IED_T8, 4, 0.995936, 0.494594, 0.622988, 0.650419, 0.492991 
09.00.53.597, IED_FC6, 4, 1.544849, 1.299509, 0.562693, 0.560215, 1.065529 
09.00.53.598, IED_F4, 4, 2.051517, 1.585927, 0.295614, 0.236234, 1.254884 
09.00.53.598, IED_F8, 4, 2.184213, 2.203196, 0.947463, 0.742544, 2.086870 
09.00.53.598, IED_AF4, 4, 3.488461, 2.031073, 0.485391, 0.221919, 3.778173 
09.00.54.599, IED_AF3, 4, 5.553042, 17.573125, 3.921112, 2.790317, 5.675266 
09.00.54.599, IED_F7, 4, 1.971170, 1.717402, 0.969014, 0.537622, 7.709315 
09.00.54.600, IED_F3, 4, 0.935244, 0.379230, 0.301742, 0.192136, 2.560877 
09.00.54.600, IED_FC5, 4, 1.689772, 1.367265, 0.715233, 0.635779, 4.690393 
09.00.54.601, IED_T7, 4, 1.181934, 0.288932, 0.695614, 0.506914, 1.361575 
09.00.54.601, IED_P7, 4, 0.763817, 0.452544, 0.457836, 0.329501, 1.040874 
09.00.54.602, IED_Pz, 4, 1.237101, 1.963314, 0.506523, 0.293679, 3.051750 
09.00.54.603, IED_O1, 4, 1.237101, 1.963314, 0.506523, 0.293679, 3.051750 
09.00.54.604, IED_O2, 4, 4.454450, 2.614106, 1.003297, 2.115767, 5.167388 
09.00.54.605, IED_P8, 4, 4.471027, 1.516184, 0.809879, 1.035759, 3.864726 
09.00.54.605, IED_T8, 4, 3.171420, 1.279447, 0.752236, 0.890858, 2.422850 
09.00.54.605, IED_FC6, 4, 1.635422, 1.661351, 0.889464, 0.952910, 4.392468 
09.00.54.606, IED_F4, 4, 1.655048, 1.046290, 0.478529, 0.424511, 3.647702 
09.00.54.606, IED_F8, 4, 2.287870, 2.954303, 1.171372, 0.906180, 8.520262 
09.00.54.607, IED_AF4, 4, 2.076955, 1.723483, 0.923659, 0.526005, 8.732717 
09.00.55.609, IED_AF3, 4, 23.304738, 11.703650, 6.791872, 1.142795, 27.990389 
09.00.55.609, IED_F7, 4, 3.210625, 0.649734, 1.343275, 0.342460, 42.278016 
09.00.55.610, IED_F3, 4, 1.007741, 0.804187, 0.520160, 0.168357, 2.399344 
09.00.55.610, IED_FC5, 4, 2.008820, 0.608842, 1.512675, 0.565623, 13.740051 
09.00.55.610, IED_T7, 4, 0.408439, 0.905004, 1.015471, 0.614764, 0.897748 
09.00.55.611, IED_P7, 4, 0.312166, 0.386585, 0.447421, 0.452198, 0.950494 
09.00.55.611, IED_Pz, 4, 0.934918, 0.280547, 0.685206, 0.489888, 1.638791 
09.00.55.611, IED_O1, 4, 0.934918, 0.280547, 0.685206, 0.489888, 1.638791 
09.00.55.612, IED_O2, 4, 5.079203, 4.045859, 1.405703, 3.042839, 3.023978 
09.00.55.612, IED_P8, 4, 2.896030, 3.463136, 1.025599, 1.398861, 2.261204 
09.00.55.613, IED_T8, 4, 1.787148, 2.891420, 1.882770, 1.123095, 1.242044 
09.00.55.613, IED_FC6, 4, 3.315893, 2.661606, 1.802702, 1.138387, 8.892163 
09.00.55.614, IED_F4, 4, 2.921455, 1.758366, 1.122762, 0.383848, 5.122930 
09.00.55.615, IED_F8, 4, 6.446059, 1.464558, 1.537100, 0.870989, 50.095464 
09.00.55.616, IED_AF4, 4, 5.022784, 1.309929, 1.312333, 0.503918, 35.163106 
09.00.56.616, IED_AF3, 4, 7.560928, 5.669529, 4.540508, 1.600384, 10.439934 
09.00.56.616, IED_F7, 4, 8.600203, 0.555280, 0.926463, 0.293134, 0.925415 
09.00.56.617, IED_F3, 4, 3.495499, 0.329235, 0.437954, 0.202021, 0.470425 
09.00.56.618, IED_FC5, 4, 6.705287, 0.635947, 1.171780, 0.347593, 0.952437 
09.00.56.619, IED_T7, 4, 1.598171, 0.223195, 0.631876, 0.428868, 0.665100 
09.00.56.619, IED_P7, 4, 0.851946, 0.450724, 0.471400, 0.301352, 0.353074 
09.00.56.620, IED_Pz, 4, 0.859359, 0.312095, 0.422055, 0.555911, 0.240765 
09.00.56.620, IED_O1, 4, 0.859359, 0.312095, 0.422055, 0.555911, 0.240765 
09.00.56.620, IED_O2, 4, 5.248629, 2.113390, 1.448692, 2.464434, 0.742299 
09.00.56.621, IED_P8, 4, 5.638793, 0.936021, 0.942694, 1.025912, 1.217826 
09.00.56.621, IED_T8, 4, 6.022214, 1.123949, 0.906498, 0.909367, 0.817139 
09.00.56.622, IED_FC6, 4, 10.464835, 1.538411, 1.333034, 1.067496, 0.958354 
09.00.56.622, IED_F4, 4, 6.792664, 0.721801, 0.914309, 0.516594, 0.302409 
09.00.56.623, IED_F8, 4, 10.427881, 1.984585, 1.628476, 0.836855, 1.861282 
09.00.56.623, IED_AF4, 4, 12.450828, 1.012139, 0.849982, 0.488118, 0.498772 
09.00.57.626, IED_AF3, 4, 7.937329, 9.917729, 6.977386, 1.579855, 6.151404 
09.00.57.627, IED_F7, 4, 1.674917, 0.906226, 0.892585, 0.394223, 2.805259 
09.00.57.628, IED_F3, 4, 1.697228, 0.626275, 0.323915, 0.171060, 2.976360 
09.00.57.628, IED_FC5, 4, 1.565594, 1.019442, 0.781313, 0.537020, 1.872917 
09.00.57.629, IED_T7, 4, 0.962452, 1.045051, 0.679319, 0.486620, 1.187232 
09.00.57.629, IED_P7, 4, 0.677996, 0.535938, 0.376039, 0.239871, 0.516797 
09.00.57.630, IED_Pz, 4, 0.893373, 0.693466, 0.295422, 0.781297, 0.639215 
09.00.57.630, IED_O1, 4, 0.893373, 0.693466, 0.295422, 0.781297, 0.639215 
09.00.57.630, IED_O2, 4, 1.075293, 1.497608, 1.024209, 1.809521, 0.716236 
09.00.57.631, IED_P8, 4, 2.101173, 1.082671, 0.866693, 0.775991, 1.255421 
09.00.57.631, IED_T8, 4, 2.094988, 1.643802, 0.703631, 0.551189, 1.223328 
09.00.57.632, IED_FC6, 4, 2.558925, 1.451431, 0.814282, 0.683846, 1.962241 
09.00.57.632, IED_F4, 4, 2.119234, 0.983000, 0.687294, 0.312391, 1.384607 
09.00.57.632, IED_F8, 4, 5.058064, 3.518074, 1.321781, 0.646155, 6.500807 
09.00.57.633, IED_AF4, 4, 2.399782, 1.447167, 0.657465, 0.309169, 3.417133 
09.00.58.634, IED_AF3, 4, 6.808330, 4.942270, 7.516348, 3.130598, 12.622535 
09.00.58.634, IED_F7, 4, 1.958533, 0.751737, 0.408224, 0.446715, 16.507000 
09.00.58.634, IED_F3, 4, 1.519085, 0.503366, 0.168479, 0.310720, 6.434259 
09.00.58.635, IED_FC5, 4, 1.253175, 0.494589, 0.433770, 0.560189, 7.026794 
09.00.58.635, IED_T7, 4, 0.274467, 0.492753, 0.291115, 0.502609, 0.347591 
09.00.58.636, IED_P7, 4, 0.496345, 0.567820, 0.298865, 0.365018, 0.546614 
09.00.58.636, IED_Pz, 4, 1.194342, 1.164368, 0.539476, 0.406054, 0.537372 
09.00.58.637, IED_O1, 4, 1.194342, 1.164368, 0.539476, 0.406054, 0.537372 
09.00.58.638, IED_O2, 4, 1.686455, 2.939621, 2.169299, 1.781547, 1.303730 
09.00.58.639, IED_P8, 4, 1.879353, 2.033018, 1.409330, 1.175113, 2.327695 
09.00.58.639, IED_T8, 4, 1.022866, 2.112294, 0.904577, 0.755852, 1.151412 
09.00.58.639, IED_FC6, 4, 1.356959, 1.854972, 0.586936, 1.222448, 5.765364 
09.00.58.640, IED_F4, 4, 1.516796, 0.770167, 0.324525, 0.427270, 2.787178 
09.00.58.641, IED_F8, 4, 3.536339, 2.427022, 0.943168, 1.180085, 15.439657 
09.00.58.641, IED_AF4, 4, 2.787466, 1.173316, 0.443059, 0.538401, 13.282286 
09.00.59.641, IED_AF3, 4, 11.118062, 5.194952, 7.562718, 2.167051, 31.453694 
09.00.59.641, IED_F7, 4, 2.967594, 1.440456, 0.523566, 0.508189, 29.843074 
09.00.59.642, IED_F3, 4, 1.026636, 0.354041, 0.269315, 0.133298, 3.285184 
09.00.59.642, IED_FC5, 4, 2.530110, 0.931907, 0.698509, 0.422628, 11.081890 
09.00.59.643, IED_T7, 4, 0.900172, 0.518098, 0.469340, 0.452561, 0.448274 
09.00.59.643, IED_P7, 4, 0.624615, 0.537076, 0.552667, 0.344863, 0.605254 
09.00.59.644, IED_Pz, 4, 1.180631, 0.895154, 0.634293, 0.590221, 0.849605 
09.00.59.645, IED_O1, 4, 1.180631, 0.895154, 0.634293, 0.590221, 0.849605 
09.00.59.645, IED_O2, 4, 1.382017, 2.213634, 1.507708, 2.067321, 1.009827 
09.00.59.646, IED_P8, 4, 1.707702, 1.349452, 1.224881, 1.083354, 1.206319 
09.00.59.646, IED_T8, 4, 0.689835, 0.919384, 0.811847, 0.522777, 0.384744 
09.00.59.647, IED_FC6, 4, 1.939670, 1.461539, 0.875617, 0.806815, 8.235435 
09.00.59.647, IED_F4, 4, 2.626433, 0.753978, 0.585897, 0.355726, 6.071016 
09.00.59.647, IED_F8, 4, 3.453599, 1.616092, 0.690518, 0.612684, 33.220532 
09.00.59.648, IED_AF4, 4, 4.973282, 1.674508, 0.551077, 0.446973, 27.054548 
09.01.00.650, IED_AF3, 4, 7.175711, 14.164483, 5.912971, 2.270511, 11.842752 
09.01.00.650, IED_F7, 4, 1.133572, 0.852729, 0.418958, 0.477271, 0.897384 
09.01.00.651, IED_F3, 4, 0.668999, 0.723395, 0.186905, 0.204241, 0.668429 
09.01.00.651, IED_FC5, 4, 0.955107, 0.728845, 0.698571, 0.705918, 0.789939 
09.01.00.652, IED_T7, 4, 0.689508, 0.375948, 0.676631, 0.590877, 1.334841 
09.01.00.652, IED_P7, 4, 0.823407, 0.315816, 0.437549, 0.300891, 0.594440 
09.01.00.652, IED_Pz, 4, 2.870205, 0.633640, 0.566296, 0.617682, 0.620746 
09.01.00.653, IED_O1, 4, 2.870205, 0.633640, 0.566296, 0.617682, 0.620746 
09.01.00.653, IED_O2, 4, 1.893309, 3.596434, 1.644311, 1.710870, 0.927759 
09.01.00.654, IED_P8, 4, 1.761907, 1.866862, 1.099699, 1.288057, 1.403604 
09.01.00.654, IED_T8, 4, 1.015814, 1.820767, 0.648110, 0.840347, 0.871464 
09.01.00.654, IED_FC6, 4, 1.827588, 1.584096, 1.135315, 1.315214, 0.983489 
09.01.00.655, IED_F4, 4, 55.692741, 27.153045, 10.989773, 4.055696, 158.470407 
09.01.00.655, IED_F8, 4, 3.130530, 1.504045, 1.491166, 0.741030, 2.967810 
09.01.00.655, IED_AF4, 4, 2.179837, 1.244418, 0.572179, 0.533929, 1.168374 
09.01.01.656, IED_AF3, 4, 8.792132, 5.161659, 5.504520, 1.855964, 8.440852 
09.01.01.656, IED_F7, 4, 1.400737, 0.456045, 0.371474, 0.345698, 0.451343 
09.01.01.657, IED_F3, 4, 1.106884, 0.386709, 0.193216, 0.135684, 0.399081 
09.01.01.658, IED_FC5, 4, 1.103443, 0.478960, 0.702244, 0.548704, 1.095011 
09.01.01.658, IED_T7, 4, 0.318340, 0.343670, 0.692669, 0.290105, 0.605940 
09.01.01.659, IED_P7, 4, 0.275235, 0.368588, 0.427520, 0.276048, 0.706103 
09.01.01.659, IED_Pz, 4, 0.773525, 0.633942, 0.428206, 0.551755, 0.815556 
09.01.01.659, IED_O1, 4, 0.773525, 0.633942, 0.428206, 0.551755, 0.815556 
09.01.01.660, IED_O2, 4, 3.116879, 2.885946, 1.401056, 1.874456, 1.479402 
09.01.01.661, IED_P8, 4, 2.028789, 0.969181, 0.932266, 1.161693, 1.807190 
09.01.01.661, IED_T8, 4, 1.446664, 1.144929, 0.488204, 0.699169, 0.902632 
09.01.01.662, IED_FC6, 4, 2.093234, 0.558880, 0.607464, 0.818452, 0.914215 
09.01.01.663, IED_F4, 4, 3.647550, 1.235283, 0.753162, 0.410665, 6.756864 
09.01.01.664, IED_F8, 4, 2.181684, 1.159949, 1.081199, 0.671754, 1.397546 
09.01.01.664, IED_AF4, 4, 2.450197, 0.819928, 0.392967, 0.328252, 1.498429 
09.01.02.665, IED_AF3, 4, 4.178459, 3.771746, 6.910109, 1.252867, 11.907701 
09.01.02.665, IED_F7, 4, 2.387167, 1.560857, 0.368070, 0.296525, 8.805517 
09.01.02.666, IED_F3, 4, 1.187924, 0.232615, 0.255538, 0.194607, 1.623809 
09.01.02.666, IED_FC5, 4, 2.255071, 0.803532, 0.408924, 0.384450, 4.420331 
09.01.02.666, IED_T7, 4, 0.811784, 0.579620, 0.582642, 0.584460, 1.003839 
09.01.02.667, IED_P7, 4, 0.443299, 0.347702, 0.312974, 0.283194, 1.556248 
09.01.02.667, IED_Pz, 4, 0.541299, 0.546426, 0.280469, 0.487427, 1.432406 
09.01.02.668, IED_O1, 4, 0.541299, 0.546426, 0.280469, 0.487427, 1.432406 
09.01.02.668, IED_O2, 4, 3.099108, 3.543610, 1.556509, 1.581169, 2.934471 
09.01.02.669, IED_P8, 4, 3.590800, 2.049355, 1.009932, 0.903190, 2.102116 
09.01.02.669, IED_T8, 4, 1.959268, 0.645269, 0.343648, 0.967670, 1.865190 
09.01.02.670, IED_FC6, 4, 2.529742, 0.579511, 0.637562, 1.322735, 4.269974 
09.01.02.670, IED_F4, 4, 1.915696, 0.329314, 0.391622, 0.427804, 3.359911 
09.01.02.671, IED_F8, 4, 5.344810, 1.649770, 0.696151, 1.101773, 16.042038 
09.01.02.672, IED_AF4, 4, 2.694038, 0.871709, 0.344314, 0.383751, 10.942139 
09.01.03.674, IED_AF3, 4, 10.106701, 9.940108, 2.254248, 1.395847, 9.860288 
09.01.03.674, IED_F7, 4, 1.544610, 0.896008, 0.420018, 0.307377, 36.743920 
09.01.03.674, IED_F3, 4, 0.362143, 0.785021, 0.341589, 0.219272, 2.252717 
09.01.03.675, IED_FC5, 4, 0.635165, 0.705485, 0.684103, 0.606426, 12.748877 
09.01.03.676, IED_T7, 4, 0.642131, 0.367376, 0.660429, 0.615112, 1.100056 
09.01.03.676, IED_P7, 4, 0.578359, 0.415335, 0.351226, 0.320083, 1.042335 
09.01.03.676, IED_Pz, 4, 1.032019, 0.809026, 0.336145, 0.565427, 1.047520 
09.01.03.677, IED_O1, 4, 1.032019, 0.809026, 0.336145, 0.565427, 1.047520 
09.01.03.677, IED_O2, 4, 0.863287, 1.840080, 1.212784, 1.448979, 1.808919 
09.01.03.677, IED_P8, 4, 0.938278, 0.904549, 0.604468, 1.007955, 0.900322 
09.01.03.678, IED_T8, 4, 0.821718, 0.823845, 0.645196, 0.613396, 0.472320 
09.01.03.678, IED_FC6, 4, 0.439074, 0.923822, 0.511700, 0.877563, 7.638852 
09.01.03.679, IED_F4, 4, 0.687995, 0.855786, 0.336929, 0.342822, 5.432375 
09.01.03.679, IED_F8, 4, 1.326016, 1.311734, 0.734893, 0.568372, 36.140081 
09.01.03.680, IED_AF4, 4, 2.520844, 1.149649, 0.505354, 0.272505, 33.271868 
09.01.04.682, IED_AF3, 4, 8.830936, 9.480638, 2.724229, 1.424965, 12.114949 
09.01.04.682, IED_F7, 4, 1.223687, 0.553634, 0.372797, 0.413763, 1.077182 
09.01.04.683, IED_F3, 4, 0.842469, 0.240656, 0.202327, 0.155453, 0.563217 
09.01.04.683, IED_FC5, 4, 1.167357, 0.409799, 0.738995, 0.465996, 0.863407 
09.01.04.684, IED_T7, 4, 0.514850, 0.446679, 0.434942, 0.493506, 0.729879 
09.01.04.685, IED_P7, 4, 0.380656, 0.306402, 0.291026, 0.299836, 0.866654 
09.01.04.685, IED_Pz, 4, 0.435438, 0.289886, 0.441223, 0.572134, 0.862133 
09.01.04.686, IED_O1, 4, 0.435438, 0.289886, 0.441223, 0.572134, 0.862133 
09.01.04.687, IED_O2, 4, 1.052709, 3.888286, 1.738407, 2.179699, 0.444453 
09.01.04.688, IED_P8, 4, 0.806291, 1.665527, 1.683911, 1.009726, 0.850179 
09.01.04.688, IED_T8, 4, 0.566465, 1.085493, 1.249166, 0.862702, 0.974829 
09.01.04.689, IED_FC6, 4, 1.028739, 0.565820, 1.031127, 1.240236, 0.964198 
09.01.04.690, IED_F4, 4, 1.357766, 0.457521, 0.371642, 0.411217, 1.120946 
09.01.04.691, IED_F8, 4, 2.052053, 0.724762, 0.727181, 1.054878, 3.760342 
09.01.04.692, IED_AF4, 4, 1.989614, 0.806663, 0.602185, 0.425657, 1.951964 
09.01.05.692, IED_AF3, 4, 12.625971, 8.376504, 3.600380, 1.760874, 3.893850 
09.01.05.692, IED_F7, 4, 1.231755, 0.652321, 0.525445, 0.324444, 1.581326 
09.01.05.693, IED_F3, 4, 0.654563, 0.191896, 0.179210, 0.171514, 1.263369 
09.01.05.693, IED_FC5, 4, 1.085570, 0.820453, 0.696235, 0.352217, 1.330850 
09.01.05.694, IED_T7, 4, 1.069771, 0.517513, 0.449890, 0.338050, 0.519170 
09.01.05.695, IED_P7, 4, 0.734158, 0.328311, 0.263782, 0.332344, 0.523047 
09.01.05.696, IED_Pz, 4, 0.756548, 0.357630, 0.371593, 0.764789, 0.956438 
09.01.05.696, IED_O1, 4, 0.719457, 0.423354, 0.382444, 0.792668, 0.990357 
09.01.05.698, IED_O2, 4, 0.668331, 1.378083, 1.786024, 2.074345, 1.498927 
09.01.05.698, IED_P8, 4, 1.102287, 0.839480, 1.502487, 0.963545, 1.862483 
09.01.05.699, IED_T8, 4, 0.634975, 0.697408, 0.814230, 0.926774, 1.156194 
09.01.05.700, IED_FC6, 4, 1.066754, 0.676694, 1.163095, 0.666782, 2.958778 
09.01.05.700, IED_F4, 4, 1.081931, 0.475094, 0.450929, 0.402089, 2.574476 
09.01.05.701, IED_F8, 4, 2.243039, 1.743851, 1.050676, 0.892663, 7.375909 
09.01.05.701, IED_AF4, 4, 1.691600, 1.187397, 0.645962, 0.336101, 4.250917 
09.01.06.702, IED_AF3, 4, 16.421224, 6.528762, 4.935971, 1.875771, 8.172666 
09.01.06.702, IED_F7, 4, 1.881205, 0.411188, 0.240266, 0.476710, 10.033116 
09.01.06.703, IED_F3, 4, 0.614095, 0.554228, 0.113660, 0.223608, 0.915083 
09.01.06.703, IED_FC5, 4, 1.235717, 0.628077, 0.499134, 0.879536, 5.632134 
09.01.06.704, IED_T7, 4, 0.527643, 0.329055, 0.349498, 0.790130, 0.384048 
09.01.06.705, IED_P7, 4, 0.516450, 0.515644, 0.180960, 0.358027, 0.713015 
09.01.06.705, IED_Pz, 4, 0.844303, 0.863546, 0.288736, 0.604726, 0.850605 
09.01.06.706, IED_O1, 4, 0.844303, 0.863546, 0.288736, 0.604726, 0.850605 
09.01.06.706, IED_O2, 4, 1.382817, 1.322616, 1.095838, 1.929815, 1.170552 
09.01.06.707, IED_P8, 4, 0.908376, 1.129798, 0.679772, 1.380173, 1.037349 
09.01.06.707, IED_T8, 4, 0.856209, 1.569095, 0.663622, 0.901150, 0.899459 
09.01.06.708, IED_FC6, 4, 1.694945, 1.250656, 0.976155, 1.649202, 3.437301 
09.01.06.708, IED_F4, 4, 1.332068, 0.750718, 0.362626, 0.665760, 2.146938 
09.01.06.709, IED_F8, 4, 2.690643, 1.020010, 1.050652, 1.490273, 12.462350 
09.01.06.709, IED_AF4, 4, 2.615723, 0.841733, 0.509142, 0.755567, 9.930797 
09.01.07.711, IED_AF3, 4, 17.090315, 6.479233, 3.651050, 1.714810, 10.837871 
09.01.07.712, IED_F7, 4, 2.357469, 1.260475, 0.536853, 0.375636, 14.663922 
09.01.07.713, IED_F3, 4, 0.976954, 0.296777, 0.270026, 0.264766, 2.053497 
09.01.07.714, IED_FC5, 4, 1.475356, 0.876195, 0.934985, 0.386875, 5.463805 
09.01.07.714, IED_T7, 4, 0.623308, 0.350347, 0.339666, 0.580769, 1.254634 
09.01.07.715, IED_P7, 4, 0.495151, 0.262592, 0.687662, 0.443640, 1.073618 
09.01.07.715, IED_Pz, 4, 1.175102, 0.567243, 0.613866, 0.521874, 1.664820 
09.01.07.716, IED_O1, 4, 1.175102, 0.567243, 0.613866, 0.521874, 1.664820 
09.01.07.716, IED_O2, 4, 3.179624, 4.835600, 1.703383, 2.155341, 1.738029 
09.01.07.717, IED_P8, 4, 2.394440, 1.917317, 0.987369, 1.572505, 1.509551 
09.01.07.718, IED_T8, 4, 0.912788, 0.393602, 1.007131, 1.258135, 0.973856 
09.01.07.718, IED_FC6, 4, 0.881784, 0.696088, 1.180991, 1.039717, 4.035155 
09.01.07.719, IED_F4, 4, 1.265531, 0.548507, 0.619420, 0.500030, 2.635274 
09.01.07.720, IED_F8, 4, 2.559746, 1.108680, 0.976806, 0.655579, 16.482780 
09.01.07.721, IED_AF4, 4, 2.785904, 1.056275, 0.799965, 0.460065, 14.286002 
09.01.08.721, IED_AF3, 4, 23.867209, 13.636941, 4.897495, 1.548751, 9.836249 
09.01.08.721, IED_F7, 4, 1.262531, 0.606895, 0.827851, 0.546868, 0.423538 
09.01.08.722, IED_F3, 4, 0.981155, 0.473312, 0.259048, 0.174490, 0.241295 
09.01.08.722, IED_FC5, 4, 1.105310, 0.767092, 0.660650, 0.604188, 0.324922 
09.01.08.723, IED_T7, 4, 0.683851, 0.173129, 0.574417, 0.538304, 0.689713 
09.01.08.723, IED_P7, 4, 0.531155, 0.329493, 0.356871, 0.250785, 0.589224 
09.01.08.724, IED_Pz, 4, 0.564435, 0.364136, 0.467624, 0.552476, 0.544631 
09.01.08.724, IED_O1, 4, 0.564435, 0.364136, 0.467624, 0.552476, 0.544631 
09.01.08.725, IED_O2, 4, 1.020578, 1.183428, 1.502729, 3.490315, 1.855530 
09.01.08.725, IED_P8, 4, 1.438594, 0.722476, 0.991364, 1.500459, 3.046242 
09.01.08.726, IED_T8, 4, 1.113784, 0.578894, 1.200539, 0.966163, 1.865981 
09.01.08.726, IED_FC6, 4, 1.501837, 0.893422, 1.111647, 1.104122, 0.988376 
09.01.08.727, IED_F4, 4, 1.871930, 0.814473, 0.517274, 0.361861, 0.604453 
09.01.08.727, IED_F8, 4, 1.856652, 1.455409, 1.291951, 0.740873, 2.087552 
09.01.08.727, IED_AF4, 4, 2.452132, 0.961810, 0.943855, 0.270610, 0.834256 
09.01.09.728, IED_AF3, 4, 23.151947, 7.364466, 4.731408, 1.940235, 12.599511 
09.01.09.728, IED_F7, 4, 1.725341, 0.940105, 0.400125, 0.546743, 2.543007 
09.01.09.728, IED_F3, 4, 0.591572, 0.506337, 0.221020, 0.250942, 0.841829 
09.01.09.729, IED_FC5, 4, 1.536440, 1.118166, 0.444437, 0.729191, 1.354607 
09.01.09.730, IED_T7, 4, 0.274594, 0.231032, 0.341548, 0.442057, 0.543467 
09.01.09.730, IED_P7, 4, 0.339351, 0.342833, 0.263413, 0.222637, 0.516940 
09.01.09.732, IED_Pz, 4, 0.650974, 0.460380, 0.385656, 0.693514, 0.653819 
09.01.09.732, IED_O1, 4, 0.650974, 0.460380, 0.385656, 0.693514, 0.653819 
09.01.09.734, IED_O2, 4, 2.654410, 2.227230, 1.869755, 2.658572, 0.646194 
09.01.09.734, IED_P8, 4, 3.358890, 1.374993, 1.265428, 1.293169, 0.713367 
09.01.09.734, IED_T8, 4, 2.268805, 1.266104, 1.052977, 1.020496, 0.583753 
09.01.09.734, IED_FC6, 4, 1.970931, 1.632915, 0.666094, 0.616087, 1.303732 
09.01.09.735, IED_F4, 4, 1.168077, 1.002358, 0.432493, 0.393651, 1.803905 
09.01.09.735, IED_F8, 4, 2.087461, 1.679679, 0.975062, 0.598749, 1.582932 
09.01.09.735, IED_AF4, 4, 1.967779, 1.233553, 0.503534, 0.464403, 3.378994 
09.01.10.737, IED_AF3, 4, 16.694700, 18.433661, 4.280811, 1.769762, 5.388093 
09.01.10.738, IED_F7, 4, 0.807174, 0.769938, 0.702856, 0.673033, 0.694590 
09.01.10.739, IED_F3, 4, 0.359139, 0.136481, 0.335655, 0.208477, 0.505466 
09.01.10.739, IED_FC5, 4, 0.861550, 0.625770, 0.810492, 0.609042, 0.864406 
09.01.10.740, IED_T7, 4, 0.385359, 0.472951, 0.648919, 0.764257, 1.012292 
09.01.10.740, IED_P7, 4, 0.400504, 0.575811, 0.342915, 0.406830, 0.499303 
09.01.10.741, IED_Pz, 4, 0.721101, 0.740893, 0.512565, 0.611463, 1.017646 
09.01.10.741, IED_O1, 4, 0.721101, 0.740893, 0.512565, 0.611463, 1.017646 
09.01.10.742, IED_O2, 4, 0.901326, 1.923627, 1.125762, 2.176067, 1.751055 
09.01.10.742, IED_P8, 4, 1.066823, 0.934033, 0.878062, 1.212915, 3.577101 
09.01.10.743, IED_T8, 4, 0.786530, 1.019046, 0.796950, 1.008309, 1.383814 
09.01.10.743, IED_FC6, 4, 1.006084, 0.935474, 0.749602, 1.615259, 1.245321 
09.01.10.743, IED_F4, 4, 0.791099, 0.682634, 0.587281, 0.442411, 1.041946 
09.01.10.744, IED_F8, 4, 1.663950, 2.500361, 0.883618, 0.696127, 3.190762 
09.01.10.744, IED_AF4, 4, 0.842444, 0.741918, 0.793228, 0.477906, 1.855062 
09.01.11.745, IED_AF3, 4, 10.093042, 13.052967, 4.572632, 2.383918, 16.398452 
09.01.11.746, IED_F7, 4, 2.239963, 1.023521, 0.665079, 0.547233, 18.113449 
09.01.11.746, IED_F3, 4, 0.439859, 0.587811, 0.507519, 0.260921, 2.588023 
09.01.11.747, IED_FC5, 4, 1.267271, 0.839829, 0.883157, 0.687337, 7.483359 
09.01.11.748, IED_T7, 4, 0.626761, 0.406885, 0.711294, 0.540219, 0.812679 
09.01.11.749, IED_P7, 4, 0.496559, 0.326794, 0.499742, 0.373914, 0.587393 
09.01.11.750, IED_Pz, 4, 1.096486, 0.623913, 0.670354, 0.746089, 0.647258 
09.01.11.750, IED_O1, 4, 1.096486, 0.623913, 0.670354, 0.746089, 0.647258 
09.01.11.751, IED_O2, 4, 1.751639, 3.329943, 2.463034, 3.328999, 1.232873 
09.01.11.751, IED_P8, 4, 1.668390, 2.954270, 1.716886, 1.952219, 2.339892 
09.01.11.751, IED_T8, 4, 1.241241, 1.292452, 1.497107, 1.414189, 1.326847 
09.01.11.752, IED_FC6, 4, 1.449545, 1.477318, 1.183121, 1.250101, 4.727684 
09.01.11.752, IED_F4, 4, 1.135231, 1.017840, 0.845161, 0.551841, 4.773110 
09.01.11.752, IED_F8, 4, 1.788266, 0.916574, 1.260892, 1.253402, 15.823135 
09.01.11.753, IED_AF4, 4, 2.752032, 1.137096, 1.135523, 0.603425, 20.313079 
09.01.12.753, IED_AF3, 4, 15.844553, 3.154213, 7.423973, 1.779611, 13.888130 
09.01.12.753, IED_F7, 4, 2.047775, 1.082869, 0.731795, 0.495705, 1.965788 
09.01.12.754, IED_F3, 4, 1.376539, 0.573936, 0.232257, 0.136448, 0.969991 
